image_path,class_name,class_index,split
D:\NCKH_V2\Data\train\Tungiasis\img_120.jpg,Tungiasis,29,val
D:\NCKH_V2\Data\train\Tungiasis\7704.jpg,Tungiasis,29,val
D:\NCKH_V2\Data\train\Tungiasis\img_99.jpg,Tungiasis,29,train
D:\NCKH_V2\Data\train\Tungiasis\7661.jpg,Tungiasis,29,train
D:\NCKH_V2\Data\train\Tungiasis\7667.jpg,Tungiasis,29,train
D:\NCKH_V2\Data\train\Tungiasis\img_119.jpg,Tungiasis,29,train
D:\NCKH_V2\Data\train\Tungiasis\7643.jpg,Tungiasis,29,train
D:\NCKH_V2\Data\train\Tungiasis\7684.jpg,Tungiasis,29,train
D:\NCKH_V2\Data\train\Tungiasis\7672.jpg,Tungiasis,29,train
D:\NCKH_V2\Data\train\Tungiasis\img_94.jpg,Tungiasis,29,train
D:\NCKH_V2\Data\train\Tungiasis\7693.jpg,Tungiasis,29,train
D:\NCKH_V2\Data\train\Tungiasis\7659.jpg,Tungiasis,29,train
D:\NCKH_V2\Data\train\Tungiasis\7668.jpg,Tungiasis,29,train
D:\NCKH_V2\Data\train\Tungiasis\7703.jpg,Tungiasis,29,train
D:\NCKH_V2\Data\train\Tungiasis\img_133.jpg,Tungiasis,29,train
D:\NCKH_V2\Data\train\Tungiasis\7674.jpg,Tungiasis,29,train
D:\NCKH_V2\Data\train\Tungiasis\7699.jpg,Tungiasis,29,train
D:\NCKH_V2\Data\train\Tungiasis\img_98.jpg,Tungiasis,29,train
D:\NCKH_V2\Data\train\Tungiasis\7658.jpg,Tungiasis,29,train
D:\NCKH_V2\Data\train\Tungiasis\7692.jpg,Tungiasis,29,train
D:\NCKH_V2\Data\train\Tungiasis\7707.jpg,Tungiasis,29,train
D:\NCKH_V2\Data\train\Tungiasis\7696.jpg,Tungiasis,29,train
D:\NCKH_V2\Data\train\Tungiasis\img_87.jpg,Tungiasis,29,train
D:\NCKH_V2\Data\train\Tungiasis\7657.jpg,Tungiasis,29,train
D:\NCKH_V2\Data\train\Tungiasis\7697.jpg,Tungiasis,29,train
D:\NCKH_V2\Data\train\Tungiasis\7655.jpg,Tungiasis,29,train
D:\NCKH_V2\Data\train\Tungiasis\img_85.jpg,Tungiasis,29,train
D:\NCKH_V2\Data\train\Tungiasis\7679.jpg,Tungiasis,29,train
D:\NCKH_V2\Data\train\Tungiasis\7685.jpg,Tungiasis,29,train
D:\NCKH_V2\Data\train\Tungiasis\7673.jpg,Tungiasis,29,train
D:\NCKH_V2\Data\train\Tungiasis\img_103.jpg,Tungiasis,29,train
D:\NCKH_V2\Data\train\Tungiasis\7641.jpg,Tungiasis,29,train
D:\NCKH_V2\Data\train\Tungiasis\7702.jpg,Tungiasis,29,train
D:\NCKH_V2\Data\train\Tungiasis\7688.jpg,Tungiasis,29,train
D:\NCKH_V2\Data\train\Tungiasis\7666.jpg,Tungiasis,29,train
D:\NCKH_V2\Data\train\Tungiasis\img_86.jpg,Tungiasis,29,train
D:\NCKH_V2\Data\train\Tungiasis\img_106.jpg,Tungiasis,29,train
D:\NCKH_V2\Data\train\Tungiasis\7701.jpg,Tungiasis,29,train
D:\NCKH_V2\Data\train\Tungiasis\7689.jpg,Tungiasis,29,train
D:\NCKH_V2\Data\train\Tungiasis\img_108.jpg,Tungiasis,29,train
D:\NCKH_V2\Data\train\Tungiasis\7656.jpg,Tungiasis,29,train
D:\NCKH_V2\Data\train\Tungiasis\7671.jpg,Tungiasis,29,train
D:\NCKH_V2\Data\train\Tungiasis\7664.jpg,Tungiasis,29,train
D:\NCKH_V2\Data\train\Tungiasis\img_132.jpg,Tungiasis,29,train
D:\NCKH_V2\Data\train\Tungiasis\img_89.jpg,Tungiasis,29,train
D:\NCKH_V2\Data\train\Tungiasis\7705.jpg,Tungiasis,29,train
D:\NCKH_V2\Data\train\Tungiasis\img_82.jpg,Tungiasis,29,train
D:\NCKH_V2\Data\train\Tungiasis\7651.jpg,Tungiasis,29,train
D:\NCKH_V2\Data\train\Tungiasis\img_107.jpg,Tungiasis,29,train
D:\NCKH_V2\Data\train\Tungiasis\img_116.jpg,Tungiasis,29,train
D:\NCKH_V2\Data\train\Tungiasis\7645.jpg,Tungiasis,29,train
D:\NCKH_V2\Data\train\Tungiasis\7638.jpg,Tungiasis,29,train
D:\NCKH_V2\Data\train\Tungiasis\img_115.jpg,Tungiasis,29,train
D:\NCKH_V2\Data\train\Tungiasis\7706.jpg,Tungiasis,29,train
D:\NCKH_V2\Data\train\Tungiasis\7660.jpg,Tungiasis,29,train
D:\NCKH_V2\Data\train\Tungiasis\img_100.jpg,Tungiasis,29,train
D:\NCKH_V2\Data\train\Tungiasis\img_110.jpg,Tungiasis,29,train
D:\NCKH_V2\Data\train\Tungiasis\7698.jpg,Tungiasis,29,train
D:\NCKH_V2\Data\train\Tungiasis\img_123.jpg,Tungiasis,29,train
D:\NCKH_V2\Data\train\Tungiasis\7654.jpg,Tungiasis,29,train
D:\NCKH_V2\Data\train\Tungiasis\7681.jpg,Tungiasis,29,train
D:\NCKH_V2\Data\train\Tungiasis\7691.jpg,Tungiasis,29,train
D:\NCKH_V2\Data\train\Tungiasis\7637.jpg,Tungiasis,29,train
D:\NCKH_V2\Data\train\Tungiasis\7713.jpg,Tungiasis,29,train
D:\NCKH_V2\Data\train\Tungiasis\7646.jpg,Tungiasis,29,train
D:\NCKH_V2\Data\train\Tungiasis\img_95.jpg,Tungiasis,29,train
D:\NCKH_V2\Data\train\Tungiasis\img_88.jpg,Tungiasis,29,train
D:\NCKH_V2\Data\train\Tungiasis\img_126.jpg,Tungiasis,29,train
D:\NCKH_V2\Data\train\Tungiasis\7652.jpg,Tungiasis,29,train
D:\NCKH_V2\Data\train\Tungiasis\7694.jpg,Tungiasis,29,train
D:\NCKH_V2\Data\train\Tungiasis\7709.jpg,Tungiasis,29,train
D:\NCKH_V2\Data\train\Tungiasis\7669.jpg,Tungiasis,29,train
D:\NCKH_V2\Data\train\Tungiasis\7642.jpg,Tungiasis,29,train
D:\NCKH_V2\Data\train\Tungiasis\img_121.jpg,Tungiasis,29,train
D:\NCKH_V2\Data\train\Tungiasis\7676.jpg,Tungiasis,29,train
D:\NCKH_V2\Data\train\Tungiasis\7695.jpg,Tungiasis,29,train
D:\NCKH_V2\Data\train\Tungiasis\7663.jpg,Tungiasis,29,train
D:\NCKH_V2\Data\train\Tungiasis\7711.jpg,Tungiasis,29,train
D:\NCKH_V2\Data\train\Tungiasis\img_93.jpg,Tungiasis,29,train
D:\NCKH_V2\Data\train\Tungiasis\7712.jpg,Tungiasis,29,train
D:\NCKH_V2\Data\train\Tungiasis\7665.jpg,Tungiasis,29,train
D:\NCKH_V2\Data\train\Tungiasis\7677.jpg,Tungiasis,29,train
D:\NCKH_V2\Data\train\Tungiasis\img_124.jpg,Tungiasis,29,train
D:\NCKH_V2\Data\train\Tungiasis\7639.jpg,Tungiasis,29,train
D:\NCKH_V2\Data\train\Tungiasis\img_131.jpg,Tungiasis,29,train
D:\NCKH_V2\Data\train\Tungiasis\7675.jpg,Tungiasis,29,train
D:\NCKH_V2\Data\train\Tungiasis\img_114.jpg,Tungiasis,29,train
D:\NCKH_V2\Data\train\Tungiasis\img_84.jpg,Tungiasis,29,train
D:\NCKH_V2\Data\train\Tungiasis\img_96.jpg,Tungiasis,29,train
D:\NCKH_V2\Data\train\Tungiasis\img_111.jpg,Tungiasis,29,train
D:\NCKH_V2\Data\train\Tungiasis\img_102.jpg,Tungiasis,29,train
D:\NCKH_V2\Data\train\Tungiasis\7670.jpg,Tungiasis,29,train
D:\NCKH_V2\Data\train\Vascular lesion\ISIC_0033969.jpg,Vascular lesion,30,val
D:\NCKH_V2\Data\train\Vascular lesion\ISIC_0025707.jpg,Vascular lesion,30,val
D:\NCKH_V2\Data\train\Vascular lesion\ISIC_0031270.jpg,Vascular lesion,30,val
D:\NCKH_V2\Data\train\Vascular lesion\ISIC_0029404.jpg,Vascular lesion,30,val
D:\NCKH_V2\Data\train\Vascular lesion\ISIC_0026393.jpg,Vascular lesion,30,val
D:\NCKH_V2\Data\train\Vascular lesion\ISIC_0032890.jpg,Vascular lesion,30,val
D:\NCKH_V2\Data\train\Vascular lesion\ISIC_0030882.jpg,Vascular lesion,30,val
D:\NCKH_V2\Data\train\Vascular lesion\ISIC_0032715.jpg,Vascular lesion,30,val
D:\NCKH_V2\Data\train\Vascular lesion\ISIC_0033565.jpg,Vascular lesion,30,val
D:\NCKH_V2\Data\train\Vascular lesion\ISIC_0030070.jpg,Vascular lesion,30,val
D:\NCKH_V2\Data\train\Vascular lesion\ISIC_0027256.jpg,Vascular lesion,30,val
D:\NCKH_V2\Data\train\Vascular lesion\ISIC_0027563.jpg,Vascular lesion,30,val
D:\NCKH_V2\Data\train\Vascular lesion\ISIC_0025250.jpg,Vascular lesion,30,val
D:\NCKH_V2\Data\train\Vascular lesion\ISIC_0033762.jpg,Vascular lesion,30,val
D:\NCKH_V2\Data\train\Vascular lesion\ISIC_0026336.jpg,Vascular lesion,30,val
D:\NCKH_V2\Data\train\Vascular lesion\ISIC_0025924.jpg,Vascular lesion,30,val
D:\NCKH_V2\Data\train\Vascular lesion\ISIC_0028431.jpg,Vascular lesion,30,val
D:\NCKH_V2\Data\train\Vascular lesion\ISIC_0032557.jpg,Vascular lesion,30,train
D:\NCKH_V2\Data\train\Vascular lesion\ISIC_0026163.jpg,Vascular lesion,30,train
D:\NCKH_V2\Data\train\Vascular lesion\ISIC_0032932.jpg,Vascular lesion,30,train
D:\NCKH_V2\Data\train\Vascular lesion\ISIC_0030770.jpg,Vascular lesion,30,train
D:\NCKH_V2\Data\train\Vascular lesion\ISIC_0027790.jpg,Vascular lesion,30,train
D:\NCKH_V2\Data\train\Vascular lesion\ISIC_0033991.jpg,Vascular lesion,30,train
D:\NCKH_V2\Data\train\Vascular lesion\ISIC_0032692.jpg,Vascular lesion,30,train
D:\NCKH_V2\Data\train\Vascular lesion\ISIC_0024747.jpg,Vascular lesion,30,train
D:\NCKH_V2\Data\train\Vascular lesion\ISIC_0027522.jpg,Vascular lesion,30,train
D:\NCKH_V2\Data\train\Vascular lesion\ISIC_0031065.jpg,Vascular lesion,30,train
D:\NCKH_V2\Data\train\Vascular lesion\ISIC_0027269.jpg,Vascular lesion,30,train
D:\NCKH_V2\Data\train\Vascular lesion\ISIC_0028163.jpg,Vascular lesion,30,train
D:\NCKH_V2\Data\train\Vascular lesion\ISIC_0027903.jpg,Vascular lesion,30,train
D:\NCKH_V2\Data\train\Vascular lesion\ISIC_0025244.jpg,Vascular lesion,30,train
D:\NCKH_V2\Data\train\Vascular lesion\ISIC_0032076.jpg,Vascular lesion,30,train
D:\NCKH_V2\Data\train\Vascular lesion\ISIC_0025612.jpg,Vascular lesion,30,train
D:\NCKH_V2\Data\train\Vascular lesion\ISIC_0031217.jpg,Vascular lesion,30,train
D:\NCKH_V2\Data\train\Vascular lesion\ISIC_0029439.jpg,Vascular lesion,30,train
D:\NCKH_V2\Data\train\Vascular lesion\ISIC_0026068.jpg,Vascular lesion,30,train
D:\NCKH_V2\Data\train\Vascular lesion\ISIC_0029742.jpg,Vascular lesion,30,train
D:\NCKH_V2\Data\train\Vascular lesion\ISIC_0032839.jpg,Vascular lesion,30,train
D:\NCKH_V2\Data\train\Vascular lesion\ISIC_0028714.jpg,Vascular lesion,30,train
D:\NCKH_V2\Data\train\Vascular lesion\ISIC_0029877.jpg,Vascular lesion,30,train
D:\NCKH_V2\Data\train\Vascular lesion\ISIC_0033031.jpg,Vascular lesion,30,train
D:\NCKH_V2\Data\train\Vascular lesion\ISIC_0031706.jpg,Vascular lesion,30,train
D:\NCKH_V2\Data\train\Vascular lesion\ISIC_0032240.jpg,Vascular lesion,30,train
D:\NCKH_V2\Data\train\Vascular lesion\ISIC_0025807.jpg,Vascular lesion,30,train
D:\NCKH_V2\Data\train\Vascular lesion\ISIC_0027159.jpg,Vascular lesion,30,train
D:\NCKH_V2\Data\train\Vascular lesion\ISIC_0024669.jpg,Vascular lesion,30,train
D:\NCKH_V2\Data\train\Vascular lesion\ISIC_0025606.jpg,Vascular lesion,30,train
D:\NCKH_V2\Data\train\Vascular lesion\ISIC_0029448.jpg,Vascular lesion,30,train
D:\NCKH_V2\Data\train\Vascular lesion\ISIC_0031996.jpg,Vascular lesion,30,train
D:\NCKH_V2\Data\train\Vascular lesion\ISIC_0028885.jpg,Vascular lesion,30,train
D:\NCKH_V2\Data\train\Vascular lesion\ISIC_0033349.jpg,Vascular lesion,30,train
D:\NCKH_V2\Data\train\Vascular lesion\ISIC_0031719.jpg,Vascular lesion,30,train
D:\NCKH_V2\Data\train\Vascular lesion\ISIC_0031201.jpg,Vascular lesion,30,train
D:\NCKH_V2\Data\train\Vascular lesion\ISIC_0026092.jpg,Vascular lesion,30,train
D:\NCKH_V2\Data\train\Vascular lesion\ISIC_0027665.jpg,Vascular lesion,30,train
D:\NCKH_V2\Data\train\Vascular lesion\ISIC_0031759.jpg,Vascular lesion,30,train
D:\NCKH_V2\Data\train\Vascular lesion\ISIC_0027937.jpg,Vascular lesion,30,train
D:\NCKH_V2\Data\train\Vascular lesion\ISIC_0028680.jpg,Vascular lesion,30,train
D:\NCKH_V2\Data\train\Vascular lesion\ISIC_0026876.jpg,Vascular lesion,30,train
D:\NCKH_V2\Data\train\Vascular lesion\ISIC_0024475.jpg,Vascular lesion,30,train
D:\NCKH_V2\Data\train\Vascular lesion\ISIC_0033458.jpg,Vascular lesion,30,train
D:\NCKH_V2\Data\train\Vascular lesion\ISIC_0029514.jpg,Vascular lesion,30,train
D:\NCKH_V2\Data\train\Vascular lesion\ISIC_0025249.jpg,Vascular lesion,30,train
D:\NCKH_V2\Data\train\Vascular lesion\ISIC_0025628.jpg,Vascular lesion,30,train
D:\NCKH_V2\Data\train\Vascular lesion\ISIC_0028406.jpg,Vascular lesion,30,train
D:\NCKH_V2\Data\train\Vascular lesion\ISIC_0032270.jpg,Vascular lesion,30,train
D:\NCKH_V2\Data\train\Vascular lesion\ISIC_0029608.jpg,Vascular lesion,30,train
D:\NCKH_V2\Data\train\Vascular lesion\ISIC_0030956.jpg,Vascular lesion,30,train
D:\NCKH_V2\Data\train\Vascular lesion\ISIC_0026456.jpg,Vascular lesion,30,train
D:\NCKH_V2\Data\train\Vascular lesion\ISIC_0024375.jpg,Vascular lesion,30,train
D:\NCKH_V2\Data\train\Vascular lesion\ISIC_0024706.jpg,Vascular lesion,30,train
D:\NCKH_V2\Data\train\Vascular lesion\ISIC_0024370.jpg,Vascular lesion,30,train
D:\NCKH_V2\Data\train\Vascular lesion\ISIC_0032538.jpg,Vascular lesion,30,train
D:\NCKH_V2\Data\train\Vascular lesion\ISIC_0026349.jpg,Vascular lesion,30,train
D:\NCKH_V2\Data\train\Vascular lesion\ISIC_0025578.jpg,Vascular lesion,30,train
D:\NCKH_V2\Data\train\Vascular lesion\ISIC_0032775.jpg,Vascular lesion,30,train
D:\NCKH_V2\Data\train\Vascular lesion\ISIC_0025321.jpg,Vascular lesion,30,train
D:\NCKH_V2\Data\train\Vascular lesion\ISIC_0026467.jpg,Vascular lesion,30,train
D:\NCKH_V2\Data\train\Vascular lesion\ISIC_0025677.jpg,Vascular lesion,30,train
D:\NCKH_V2\Data\train\Vascular lesion\ISIC_0033844.jpg,Vascular lesion,30,train
D:\NCKH_V2\Data\train\Vascular lesion\ISIC_0033608.jpg,Vascular lesion,30,train
D:\NCKH_V2\Data\train\Vascular lesion\ISIC_0031103.jpg,Vascular lesion,30,train
D:\NCKH_V2\Data\train\Vascular lesion\ISIC_0032614.jpg,Vascular lesion,30,train
D:\NCKH_V2\Data\train\Vascular lesion\ISIC_0024867.jpg,Vascular lesion,30,train
D:\NCKH_V2\Data\train\Vascular lesion\ISIC_0027983.jpg,Vascular lesion,30,train
D:\NCKH_V2\Data\train\Vascular lesion\ISIC_0030104.jpg,Vascular lesion,30,train
D:\NCKH_V2\Data\train\Vascular lesion\ISIC_0029486.jpg,Vascular lesion,30,train
D:\NCKH_V2\Data\train\Vascular lesion\ISIC_0029889.jpg,Vascular lesion,30,train
D:\NCKH_V2\Data\train\Vascular lesion\ISIC_0025197.jpg,Vascular lesion,30,train
D:\NCKH_V2\Data\train\Vascular lesion\ISIC_0031950.jpg,Vascular lesion,30,train
D:\NCKH_V2\Data\train\Vascular lesion\ISIC_0031197.jpg,Vascular lesion,30,train
D:\NCKH_V2\Data\train\Vascular lesion\ISIC_0033749.jpg,Vascular lesion,30,train
D:\NCKH_V2\Data\train\Vascular lesion\ISIC_0024904.jpg,Vascular lesion,30,train
D:\NCKH_V2\Data\train\Vascular lesion\ISIC_0030722.jpg,Vascular lesion,30,train
D:\NCKH_V2\Data\train\Vascular lesion\ISIC_0033254.jpg,Vascular lesion,30,train
D:\NCKH_V2\Data\train\Vascular lesion\ISIC_0029099.jpg,Vascular lesion,30,train
D:\NCKH_V2\Data\train\Vascular lesion\ISIC_0027672.jpg,Vascular lesion,30,train
D:\NCKH_V2\Data\train\Vascular lesion\ISIC_0024662.jpg,Vascular lesion,30,train
D:\NCKH_V2\Data\train\Vascular lesion\ISIC_0033092.jpg,Vascular lesion,30,train
D:\NCKH_V2\Data\train\Vascular lesion\ISIC_0025596.jpg,Vascular lesion,30,train
D:\NCKH_V2\Data\train\Vascular lesion\ISIC_0032867.jpg,Vascular lesion,30,train
D:\NCKH_V2\Data\train\Vascular lesion\ISIC_0026693.jpg,Vascular lesion,30,train
D:\NCKH_V2\Data\train\Vascular lesion\ISIC_0033135.jpg,Vascular lesion,30,train
D:\NCKH_V2\Data\train\Vascular lesion\ISIC_0032919.jpg,Vascular lesion,30,train
D:\NCKH_V2\Data\train\Vascular lesion\ISIC_0025599.jpg,Vascular lesion,30,train
D:\NCKH_V2\Data\train\Vascular lesion\ISIC_0028146.jpg,Vascular lesion,30,train
D:\NCKH_V2\Data\train\Vascular lesion\ISIC_0025680.jpg,Vascular lesion,30,train
D:\NCKH_V2\Data\train\Vascular lesion\ISIC_0026490.jpg,Vascular lesion,30,train
D:\NCKH_V2\Data\train\Vascular lesion\ISIC_0032866.jpg,Vascular lesion,30,train
D:\NCKH_V2\Data\train\Vascular lesion\ISIC_0033591.jpg,Vascular lesion,30,train
D:\NCKH_V2\Data\train\Vascular lesion\ISIC_0033230.jpg,Vascular lesion,30,train
D:\NCKH_V2\Data\train\Vascular lesion\ISIC_0034214.jpg,Vascular lesion,30,train
D:\NCKH_V2\Data\train\Vascular lesion\ISIC_0030283.jpg,Vascular lesion,30,train
D:\NCKH_V2\Data\test\Actinic Keratosis\ISIC_0024763.jpg,Actinic keratosis,0,test
D:\NCKH_V2\Data\test\Actinic Keratosis\ISIC_0025368.jpg,Actinic keratosis,0,test
D:\NCKH_V2\Data\test\Actinic Keratosis\ISIC_0026212.jpg,Actinic keratosis,0,test
D:\NCKH_V2\Data\test\Actinic Keratosis\ISIC_0026857.jpg,Actinic keratosis,0,test
D:\NCKH_V2\Data\test\Actinic Keratosis\ISIC_0027172.jpg,Actinic keratosis,0,test
D:\NCKH_V2\Data\test\Actinic Keratosis\ISIC_0027334.jpg,Actinic keratosis,0,test
D:\NCKH_V2\Data\test\Actinic Keratosis\ISIC_0027452.jpg,Actinic keratosis,0,test
D:\NCKH_V2\Data\test\Actinic Keratosis\ISIC_0027580.jpg,Actinic keratosis,0,test
D:\NCKH_V2\Data\test\Actinic Keratosis\ISIC_0027615.jpg,Actinic keratosis,0,test
D:\NCKH_V2\Data\test\Actinic Keratosis\ISIC_0027650.jpg,Actinic keratosis,0,test
D:\NCKH_V2\Data\test\Actinic Keratosis\ISIC_0027829.jpg,Actinic keratosis,0,test
D:\NCKH_V2\Data\test\Actinic Keratosis\ISIC_0028393.jpg,Actinic keratosis,0,test
D:\NCKH_V2\Data\test\Actinic Keratosis\ISIC_0029781.jpg,Actinic keratosis,0,test
D:\NCKH_V2\Data\test\Actinic Keratosis\ISIC_0029840.jpg,Actinic keratosis,0,test
D:\NCKH_V2\Data\test\Actinic Keratosis\ISIC_0029900.jpg,Actinic keratosis,0,test
D:\NCKH_V2\Data\test\Actinic Keratosis\ISIC_0030133.jpg,Actinic keratosis,0,test
D:\NCKH_V2\Data\test\Actinic Keratosis\ISIC_0030344.jpg,Actinic keratosis,0,test
D:\NCKH_V2\Data\test\Actinic Keratosis\ISIC_0030586.jpg,Actinic keratosis,0,test
D:\NCKH_V2\Data\test\Actinic Keratosis\ISIC_0030826.jpg,Actinic keratosis,0,test
D:\NCKH_V2\Data\test\Actinic Keratosis\ISIC_0031228.jpg,Actinic keratosis,0,test
D:\NCKH_V2\Data\test\Actinic Keratosis\ISIC_0031506.jpg,Actinic keratosis,0,test
D:\NCKH_V2\Data\test\Actinic Keratosis\ISIC_0032206.jpg,Actinic keratosis,0,test
D:\NCKH_V2\Data\test\Actinic Keratosis\ISIC_0032422.jpg,Actinic keratosis,0,test
D:\NCKH_V2\Data\test\Actinic Keratosis\ISIC_0033358.jpg,Actinic keratosis,0,test
D:\NCKH_V2\Data\test\Actinic Keratosis\ISIC_0033456.jpg,Actinic keratosis,0,test
D:\NCKH_V2\Data\test\Actinic Keratosis\ISIC_0033705.jpg,Actinic keratosis,0,test
D:\NCKH_V2\Data\test\Basal Cell Carcinoma\511.jpg,Basal Cell Carcinoma,1,test
D:\NCKH_V2\Data\test\Basal Cell Carcinoma\513.jpg,Basal Cell Carcinoma,1,test
D:\NCKH_V2\Data\test\Basal Cell Carcinoma\514.jpg,Basal Cell Carcinoma,1,test
D:\NCKH_V2\Data\test\Basal Cell Carcinoma\527.jpg,Basal Cell Carcinoma,1,test
D:\NCKH_V2\Data\test\Basal Cell Carcinoma\528.jpg,Basal Cell Carcinoma,1,test
D:\NCKH_V2\Data\test\Basal Cell Carcinoma\532.jpg,Basal Cell Carcinoma,1,test
D:\NCKH_V2\Data\test\Basal Cell Carcinoma\538.jpg,Basal Cell Carcinoma,1,test
D:\NCKH_V2\Data\test\Basal Cell Carcinoma\539.jpg,Basal Cell Carcinoma,1,test
D:\NCKH_V2\Data\test\Basal Cell Carcinoma\541.jpg,Basal Cell Carcinoma,1,test
D:\NCKH_V2\Data\test\Basal Cell Carcinoma\558.jpg,Basal Cell Carcinoma,1,test
D:\NCKH_V2\Data\test\Basal Cell Carcinoma\560.jpg,Basal Cell Carcinoma,1,test
D:\NCKH_V2\Data\test\Basal Cell Carcinoma\565.jpg,Basal Cell Carcinoma,1,test
D:\NCKH_V2\Data\test\Basal Cell Carcinoma\589.jpg,Basal Cell Carcinoma,1,test
D:\NCKH_V2\Data\test\Basal Cell Carcinoma\592.jpg,Basal Cell Carcinoma,1,test
D:\NCKH_V2\Data\test\Basal Cell Carcinoma\605.jpg,Basal Cell Carcinoma,1,test
D:\NCKH_V2\Data\test\Basal Cell Carcinoma\607.jpg,Basal Cell Carcinoma,1,test
D:\NCKH_V2\Data\test\Basal Cell Carcinoma\609.jpg,Basal Cell Carcinoma,1,test
D:\NCKH_V2\Data\test\Basal Cell Carcinoma\622.jpg,Basal Cell Carcinoma,1,test
D:\NCKH_V2\Data\test\Basal Cell Carcinoma\631.jpg,Basal Cell Carcinoma,1,test
D:\NCKH_V2\Data\test\Basal Cell Carcinoma\640.jpg,Basal Cell Carcinoma,1,test
D:\NCKH_V2\Data\test\Basal Cell Carcinoma\650.jpg,Basal Cell Carcinoma,1,test
D:\NCKH_V2\Data\test\Basal Cell Carcinoma\img_158.jpg,Basal Cell Carcinoma,1,test
D:\NCKH_V2\Data\test\Basal Cell Carcinoma\img_160.jpg,Basal Cell Carcinoma,1,test
D:\NCKH_V2\Data\test\Basal Cell Carcinoma\img_161.jpg,Basal Cell Carcinoma,1,test
D:\NCKH_V2\Data\test\Basal Cell Carcinoma\img_171.jpg,Basal Cell Carcinoma,1,test
D:\NCKH_V2\Data\test\Basal Cell Carcinoma\img_179.jpg,Basal Cell Carcinoma,1,test
D:\NCKH_V2\Data\test\Basal Cell Carcinoma\img_181.jpg,Basal Cell Carcinoma,1,test
D:\NCKH_V2\Data\test\Basal Cell Carcinoma\img_185.jpg,Basal Cell Carcinoma,1,test
D:\NCKH_V2\Data\test\Basal Cell Carcinoma\img_187.jpg,Basal Cell Carcinoma,1,test
D:\NCKH_V2\Data\test\Basal Cell Carcinoma\img_188.jpg,Basal Cell Carcinoma,1,test
D:\NCKH_V2\Data\test\Basal Cell Carcinoma\img_197.jpg,Basal Cell Carcinoma,1,test
D:\NCKH_V2\Data\test\Basal Cell Carcinoma\img_201.jpg,Basal Cell Carcinoma,1,test
D:\NCKH_V2\Data\test\Basal Cell Carcinoma\img_205.jpg,Basal Cell Carcinoma,1,test
D:\NCKH_V2\Data\test\Basal Cell Carcinoma\img_207.jpg,Basal Cell Carcinoma,1,test
D:\NCKH_V2\Data\test\Basal Cell Carcinoma\img_209.jpg,Basal Cell Carcinoma,1,test
D:\NCKH_V2\Data\test\Basal Cell Carcinoma\img_218.jpg,Basal Cell Carcinoma,1,test
D:\NCKH_V2\Data\test\Basal Cell Carcinoma\img_222.jpg,Basal Cell Carcinoma,1,test
D:\NCKH_V2\Data\test\Basal Cell Carcinoma\img_232.jpg,Basal Cell Carcinoma,1,test
D:\NCKH_V2\Data\test\Basal Cell Carcinoma\img_235.jpg,Basal Cell Carcinoma,1,test
D:\NCKH_V2\Data\test\Basal Cell Carcinoma\img_236.jpg,Basal Cell Carcinoma,1,test
D:\NCKH_V2\Data\test\Basal Cell Carcinoma\img_259.jpg,Basal Cell Carcinoma,1,test
D:\NCKH_V2\Data\test\Basal Cell Carcinoma\img_270.jpg,Basal Cell Carcinoma,1,test
D:\NCKH_V2\Data\test\Basal Cell Carcinoma\img_274.jpg,Basal Cell Carcinoma,1,test
D:\NCKH_V2\Data\test\Basal Cell Carcinoma\img_281.jpg,Basal Cell Carcinoma,1,test
D:\NCKH_V2\Data\test\Basal Cell Carcinoma\img_282.jpg,Basal Cell Carcinoma,1,test
D:\NCKH_V2\Data\test\Basal Cell Carcinoma\img_285.jpg,Basal Cell Carcinoma,1,test
D:\NCKH_V2\Data\test\Basal Cell Carcinoma\img_292.jpg,Basal Cell Carcinoma,1,test
D:\NCKH_V2\Data\test\Basal Cell Carcinoma\img_293.jpg,Basal Cell Carcinoma,1,test
D:\NCKH_V2\Data\test\Basal Cell Carcinoma\img_296.jpg,Basal Cell Carcinoma,1,test
D:\NCKH_V2\Data\test\Basal Cell Carcinoma\img_300.jpg,Basal Cell Carcinoma,1,test
D:\NCKH_V2\Data\test\Basal Cell Carcinoma\img_305.jpg,Basal Cell Carcinoma,1,test
D:\NCKH_V2\Data\test\Basal Cell Carcinoma\img_309.jpg,Basal Cell Carcinoma,1,test
D:\NCKH_V2\Data\test\Basal Cell Carcinoma\img_310.jpg,Basal Cell Carcinoma,1,test
D:\NCKH_V2\Data\test\Basal Cell Carcinoma\img_313.jpg,Basal Cell Carcinoma,1,test
D:\NCKH_V2\Data\test\Basal Cell Carcinoma\img_317.jpg,Basal Cell Carcinoma,1,test
D:\NCKH_V2\Data\test\Basal Cell Carcinoma\img_318.jpg,Basal Cell Carcinoma,1,test
D:\NCKH_V2\Data\test\Basal Cell Carcinoma\img_326.jpg,Basal Cell Carcinoma,1,test
D:\NCKH_V2\Data\test\Basal Cell Carcinoma\img_327.jpg,Basal Cell Carcinoma,1,test
D:\NCKH_V2\Data\test\Basal Cell Carcinoma\img_331.jpg,Basal Cell Carcinoma,1,test
D:\NCKH_V2\Data\test\Basal Cell Carcinoma\img_335.jpg,Basal Cell Carcinoma,1,test
D:\NCKH_V2\Data\test\Basal Cell Carcinoma\img_337.jpg,Basal Cell Carcinoma,1,test
